1;ulica Edwarda Józefa Abramowskiego;4;Mokotów;Edwarda Józefa Abramowskiego
2;ulica Edwarda Józefa Abramowskiego;6;Mokotów;Edwarda Józefa Abramowskiego
3;ulica Edwarda Józefa Abramowskiego;8;Mokotów;Edwarda Józefa Abramowskiego
4;ulica Edwarda Józefa Abramowskiego;9;Mokotów;Edwarda Józefa Abramowskiego
5;ulica Edwarda Józefa Abramowskiego;14;Mokotów;Edwarda Józefa Abramowskiego
6;ulica Edwarda Józefa Abramowskiego;16;Mokotów;Edwarda Józefa Abramowskiego
7;ulica Edwarda Józefa Abramowskiego;16A;Mokotów;Edwarda Józefa Abramowskiego
8;ulica Edwarda Józefa Abramowskiego;18;Mokotów;Edwarda Józefa Abramowskiego
9;ulica Edwarda Józefa Abramowskiego;19;Mokotów;Edwarda Józefa Abramowskiego
10;ulica Edwarda Józefa Abramowskiego;19E;Mokotów;Edwarda Józefa Abramowskiego
11;ulica Edwarda Józefa Abramowskiego;19J;Mokotów;Edwarda Józefa Abramowskiego
12;ulica Edwarda Józefa Abramowskiego;19Z;Mokotów;Edwarda Józefa Abramowskiego
13;ulica Edwarda Józefa Abramowskiego;21;Mokotów;Edwarda Józefa Abramowskiego
14;ulica Edwarda Józefa Abramowskiego;22;Mokotów;Edwarda Józefa Abramowskiego
15;ulica Edwarda Józefa Abramowskiego;23;Mokotów;Edwarda Józefa Abramowskiego
16;ulica Edwarda Józefa Abramowskiego;23A;Mokotów;Edwarda Józefa Abramowskiego
17;ulica Edwarda Józefa Abramowskiego;23B;Mokotów;Edwarda Józefa Abramowskiego
18;ulica Edwarda Józefa Abramowskiego;24;Mokotów;Edwarda Józefa Abramowskiego
19;ulica Edwarda Józefa Abramowskiego;25;Mokotów;Edwarda Józefa Abramowskiego
20;ulica Edwarda Józefa Abramowskiego;26;Mokotów;Edwarda Józefa Abramowskiego
21;ulica Edwarda Józefa Abramowskiego;27;Mokotów;Edwarda Józefa Abramowskiego
22;ulica Edwarda Józefa Abramowskiego;28;Mokotów;Edwarda Józefa Abramowskiego
23;ulica Edwarda Józefa Abramowskiego;29;Mokotów;Edwarda Józefa Abramowskiego
24;ulica Edwarda Józefa Abramowskiego;30;Mokotów;Edwarda Józefa Abramowskiego
25;ulica Edwarda Józefa Abramowskiego;31;Mokotów;Edwarda Józefa Abramowskiego
26;ulica Edwarda Józefa Abramowskiego;33;Mokotów;Edwarda Józefa Abramowskiego
27;ulica Edwarda Józefa Abramowskiego;34;Mokotów;Edwarda Józefa Abramowskiego
28;ulica Edwarda Józefa Abramowskiego;35;Mokotów;Edwarda Józefa Abramowskiego
29;ulica Edwarda Józefa Abramowskiego;37;Mokotów;Edwarda Józefa Abramowskiego
30;ulica Edwarda Józefa Abramowskiego;39;Mokotów;Edwarda Józefa Abramowskiego
31;ulica Edwarda Józefa Abramowskiego;41;Mokotów;Edwarda Józefa Abramowskiego
32;ulica Edwarda Józefa Abramowskiego;43;Mokotów;Edwarda Józefa Abramowskiego
33;ulica Adriatycka;1;Mokotów;Adriatycka
34;ulica Adriatycka;2;Mokotów;Adriatycka
35;ulica Adriatycka;3;Mokotów;Adriatycka
36;ulica Adriatycka;4;Mokotów;Adriatycka
37;ulica Adriatycka;5;Mokotów;Adriatycka
38;ulica Adriatycka;6;Mokotów;Adriatycka
39;ulica Adriatycka;7;Mokotów;Adriatycka
40;ulica Adriatycka;8;Mokotów;Adriatycka
41;ulica Adriatycka;9;Mokotów;Adriatycka
42;ulica Adriatycka;10;Mokotów;Adriatycka
43;ulica Adriatycka;11;Mokotów;Adriatycka
44;ulica Adriatycka;13;Mokotów;Adriatycka
45;ulica Adriatycka;15;Mokotów;Adriatycka
46;ulica Adriatycka;17;Mokotów;Adriatycka
47;ulica Adriatycka;19;Mokotów;Adriatycka
48;ulica Adriatycka;21;Mokotów;Adriatycka
49;ulica Adriatycka;23;Mokotów;Adriatycka
50;ulica Adriatycka;25;Mokotów;Adriatycka
51;ulica Adriatycka;27;Mokotów;Adriatycka
52;ulica Adriatycka;29;Mokotów;Adriatycka
53;ulica Adriatycka;31;Mokotów;Adriatycka
54;ulica Adriatycka;33;Mokotów;Adriatycka
55;ulica Adriatycka;35;Mokotów;Adriatycka
56;ulica Adriatycka;37;Mokotów;Adriatycka
57;ulica Adriatycka;39;Mokotów;Adriatycka
58;ulica Adriatycka;41;Mokotów;Adriatycka
59;ulica Akacjowa;2;Mokotów;Akacjowa
60;ulica Akacjowa;4;Mokotów;Akacjowa
61;ulica Akacjowa;6;Mokotów;Akacjowa
62;ulica Akacjowa;8;Mokotów;Akacjowa
63;ulica Akacjowa;10;Mokotów;Akacjowa
64;ulica Akermañska;1;Mokotów;Akermañska
65;ulica Akermañska;3;Mokotów;Akermañska
66;ulica Akermañska;5;Mokotów;Akermañska
67;ulica Akermañska;7;Mokotów;Akermañska
68;ulica Ananasowa;15;Mokotów;Ananasowa
69;ulica Ananasowa;16;Mokotów;Ananasowa
70;ulica Ananasowa;17;Mokotów;Ananasowa
71;ulica Ananasowa;17A;Mokotów;Ananasowa
72;ulica Ananasowa;30;Mokotów;Ananasowa
73;ulica Ananasowa;32;Mokotów;Ananasowa
74;ulica Ananasowa;36;Mokotów;Ananasowa
75;ulica Ananasowa;38;Mokotów;Ananasowa
76;ulica Ananasowa;40;Mokotów;Ananasowa
77;ulica Ananasowa;42;Mokotów;Ananasowa
78;ulica Ananasowa;44;Mokotów;Ananasowa
79;ulica Ananasowa;46;Mokotów;Ananasowa
80;ulica Ananasowa;48;Mokotów;Ananasowa
81;ulica Ananasowa;50;Mokotów;Ananasowa
82;ulica Ananasowa;52;Mokotów;Ananasowa
83;ulica Ananasowa;54;Mokotów;Ananasowa
84;ulica Ananasowa;56;Mokotów;Ananasowa
85;ulica Ananasowa;58;Mokotów;Ananasowa
86;ulica Ananasowa;62;Mokotów;Ananasowa
87;ulica Ananasowa;64;Mokotów;Ananasowa
88;ulica Antoniewska;1;Mokotów;Antoniewska
89;ulica Antoniewska;1A;Mokotów;Antoniewska
90;ulica Antoniewska;1B;Mokotów;Antoniewska
91;ulica Antoniewska;1D;Mokotów;Antoniewska
92;ulica Antoniewska;3;Mokotów;Antoniewska
93;ulica Antoniewska;3A;Mokotów;Antoniewska
94;ulica Antoniewska;3B;Mokotów;Antoniewska
95;ulica Antoniewska;3C;Mokotów;Antoniewska
96;ulica Antoniewska;3D;Mokotów;Antoniewska
97;ulica Antoniewska;4;Mokotów;Antoniewska
98;ulica Antoniewska;5;Mokotów;Antoniewska
99;ulica Antoniewska;5A;Mokotów;Antoniewska
100;ulica Antoniewska;5B;Mokotów;Antoniewska
101;ulica Antoniewska;5C;Mokotów;Antoniewska
102;ulica Antoniewska;6;Mokotów;Antoniewska
103;ulica Antoniewska;7;Mokotów;Antoniewska
104;ulica Antoniewska;8;Mokotów;Antoniewska
105;ulica Antoniewska;9;Mokotów;Antoniewska
106;ulica Antoniewska;10;Mokotów;Antoniewska
107;ulica Antoniewska;11;Mokotów;Antoniewska
108;ulica Antoniewska;12;Mokotów;Antoniewska
109;ulica Antoniewska;14;Mokotów;Antoniewska
110;ulica Antoniewska;16;Mokotów;Antoniewska
111;ulica Antoniewska;17;Mokotów;Antoniewska
112;ulica Antoniewska;18A;Mokotów;Antoniewska
113;ulica Antoniewska;19;Mokotów;Antoniewska
114;ulica Antoniewska;19A;Mokotów;Antoniewska
115;ulica Antoniewska;21;Mokotów;Antoniewska
116;ulica Antoniewska;21A;Mokotów;Antoniewska
117;ulica Antoniewska;21B;Mokotów;Antoniewska
118;ulica Antoniewska;21C;Mokotów;Antoniewska
119;ulica Antoniewska;23A;Mokotów;Antoniewska
120;ulica Antoniewska;24;Mokotów;Antoniewska
121;ulica Antoniewska;26;Mokotów;Antoniewska
122;ulica Antoniewska;26A;Mokotów;Antoniewska
123;ulica Antoniewska;28;Mokotów;Antoniewska
124;ulica Antoniewska;28A;Mokotów;Antoniewska
125;ulica Antoniewska;28B;Mokotów;Antoniewska
126;ulica Antoniewska;28C;Mokotów;Antoniewska
127;ulica Antoniewska;30;Mokotów;Antoniewska
128;ulica Antoniewska;32;Mokotów;Antoniewska
129;ulica Antoniewska;40;Mokotów;Antoniewska
130;ulica Antoniewska;42;Mokotów;Antoniewska
131;ulica Antoniewska;44;Mokotów;Antoniewska
132;ulica Antoniewska;46;Mokotów;Antoniewska
133;ulica Antoniewska;46A;Mokotów;Antoniewska
134;ulica Antoniewska;48;Mokotów;Antoniewska
135;ulica Antoniewska;52;Mokotów;Antoniewska
136;ulica Antoniewska;52A;Mokotów;Antoniewska
137;ulica Antoniewska;54;Mokotów;Antoniewska
138;ulica Antoniewska;56;Mokotów;Antoniewska
139;ulica Arbuzowa;8;Mokotów;Arbuzowa
140;ulica Arbuzowa;10;Mokotów;Arbuzowa
141;ulica Arbuzowa;12;Mokotów;Arbuzowa
142;ulica Arbuzowa;14;Mokotów;Arbuzowa
143;ulica Arbuzowa;16;Mokotów;Arbuzowa
144;ulica Arbuzowa;44;Mokotów;Arbuzowa
145;ulica Arbuzowa;44A;Mokotów;Arbuzowa
146;ulica Arbuzowa;46;Mokotów;Arbuzowa
147;ulica Arbuzowa;46A;Mokotów;Arbuzowa
148;ulica Asfaltowa;1;Mokotów;Asfaltowa
149;ulica Asfaltowa;2;Mokotów;Asfaltowa
150;ulica Asfaltowa;3;Mokotów;Asfaltowa
151;ulica Asfaltowa;4;Mokotów;Asfaltowa
152;ulica Asfaltowa;5;Mokotów;Asfaltowa
153;ulica Asfaltowa;6;Mokotów;Asfaltowa
154;ulica Asfaltowa;7;Mokotów;Asfaltowa
155;ulica Asfaltowa;7A;Mokotów;Asfaltowa
156;ulica Asfaltowa;8;Mokotów;Asfaltowa
157;ulica Asfaltowa;9;Mokotów;Asfaltowa
158;ulica Asfaltowa;10;Mokotów;Asfaltowa
159;ulica Asfaltowa;11;Mokotów;Asfaltowa
160;ulica Asfaltowa;12;Mokotów;Asfaltowa
161;ulica Asfaltowa;13;Mokotów;Asfaltowa
162;ulica Asfaltowa;14;Mokotów;Asfaltowa
163;ulica Asfaltowa;15;Mokotów;Asfaltowa
164;ulica Asfaltowa;16;Mokotów;Asfaltowa
165;ulica Asfaltowa;17;Mokotów;Asfaltowa
166;ulica Asfaltowa;19;Mokotów;Asfaltowa
167;ulica Augustówka;3;Mokotów;Augustówka
168;ulica Augustówka;9;Mokotów;Augustówka
169;ulica Augustówka;9A;Mokotów;Augustówka
170;ulica Augustówka;9B;Mokotów;Augustówka
171;ulica Augustówka;9C;Mokotów;Augustówka
172;ulica Augustówka;9D;Mokotów;Augustówka
173;ulica Augustówka;9E;Mokotów;Augustówka
174;ulica Augustówka;9F;Mokotów;Augustówka
175;ulica Augustówka;9G;Mokotów;Augustówka
176;ulica Augustówka;11A;Mokotów;Augustówka
177;ulica Augustówka;11B;Mokotów;Augustówka
178;ulica Augustówka;11C;Mokotów;Augustówka
179;ulica Augustówka;11D;Mokotów;Augustówka
180;ulica Augustówka;11E;Mokotów;Augustówka
181;ulica Augustówka;11F;Mokotów;Augustówka
182;ulica Augustówka;11G;Mokotów;Augustówka
183;ulica Augustówka;11H;Mokotów;Augustówka
184;ulica Augustówka;11I;Mokotów;Augustówka
185;ulica Augustówka;15;Mokotów;Augustówka
186;ulica Augustówka;19;Mokotów;Augustówka
187;ulica Augustówka;22;Mokotów;Augustówka
188;ulica Augustówka;22A;Mokotów;Augustówka
189;ulica Augustówka;22B;Mokotów;Augustówka
190;ulica Augustówka;22C;Mokotów;Augustówka
191;ulica Augustówka;22D;Mokotów;Augustówka
192;ulica Augustówka;23;Mokotów;Augustówka
193;ulica Augustówka;24;Mokotów;Augustówka
194;ulica Augustówka;24A;Mokotów;Augustówka
195;ulica Augustówka;25;Mokotów;Augustówka
196;ulica Augustówka;25A;Mokotów;Augustówka
197;ulica Augustówka;26;Mokotów;Augustówka
198;ulica Augustówka;30;Mokotów;Augustówka
199;ulica Augustówka;36;Mokotów;Augustówka
