1;ulica Admiralska;1;Rembertów;Admiralska
2;ulica Admiralska;1A;Rembertów;Admiralska
3;ulica Admiralska;1B;Rembertów;Admiralska
4;ulica Admiralska;2;Rembertów;Admiralska
5;ulica Admiralska;3;Rembertów;Admiralska
6;ulica Admiralska;3A;Rembertów;Admiralska
7;ulica Admiralska;4;Rembertów;Admiralska
8;ulica Admiralska;5;Rembertów;Admiralska
9;ulica Admiralska;6;Rembertów;Admiralska
10;ulica Admiralska;7;Rembertów;Admiralska
11;ulica Admiralska;8;Rembertów;Admiralska
12;ulica Admiralska;9;Rembertów;Admiralska
13;ulica Admiralska;10;Rembertów;Admiralska
14;ulica Admiralska;11;Rembertów;Admiralska
15;ulica Admiralska;12;Rembertów;Admiralska
16;ulica Admiralska;13;Rembertów;Admiralska
17;ulica Admiralska;17;Rembertów;Admiralska
18;ulica Agrarna;1;Rembertów;Agrarna
19;ulica Agrarna;1A;Rembertów;Agrarna
20;ulica Agrarna;1B;Rembertów;Agrarna
21;ulica Agrarna;2;Rembertów;Agrarna
22;ulica Agrarna;3;Rembertów;Agrarna
23;ulica Agrarna;5;Rembertów;Agrarna
24;ulica Agrarna;6;Rembertów;Agrarna
25;ulica Agrarna;7;Rembertów;Agrarna
26;ulica Agrarna;8;Rembertów;Agrarna
27;ulica Agrarna;9;Rembertów;Agrarna
28;ulica Agrarna;10;Rembertów;Agrarna
29;ulica Agrarna;10A;Rembertów;Agrarna
30;ulica Agrarna;11;Rembertów;Agrarna
31;ulica Agrarna;11A;Rembertów;Agrarna
32;ulica Agrarna;11B;Rembertów;Agrarna
33;ulica Agrarna;12;Rembertów;Agrarna
34;ulica Agrarna;13;Rembertów;Agrarna
35;ulica Agrarna;15;Rembertów;Agrarna
36;ulica Agrarna;15A;Rembertów;Agrarna
37;ulica Agrarna;16;Rembertów;Agrarna
38;ulica Agrarna;16A;Rembertów;Agrarna
39;ulica Agrarna;17;Rembertów;Agrarna
